timestamp,value
"2019-03-07 03:00:32.716230",0
"2019-03-07 03:15:32.746226",0
"2019-03-07 03:30:32.729236",0
"2019-03-07 03:45:32.728028",0
"2019-03-07 04:00:32.725600",0
"2019-03-07 04:15:32.722850",0
"2019-03-07 04:30:32.722650",0
"2019-03-07 04:45:32.719725",0
"2019-03-07 05:00:32.716513",0
"2019-03-07 05:15:32.711758",0
"2019-03-07 05:30:32.724229",0
"2019-03-07 05:45:32.720827",0
"2019-03-07 06:00:32.716763",0
"2019-03-07 06:15:32.729002",0
"2019-03-07 06:30:32.756416",0
"2019-03-07 06:45:32.752115",0
"2019-03-07 07:00:32.780178",0
"2019-03-07 07:15:32.806758",0
"2019-03-07 07:30:32.865866",0
"2019-03-07 07:45:32.893070",0.66833
"2019-03-07 08:00:32.919580",2.32617
"2019-03-07 08:15:32.976178",4.487
"2019-03-07 08:30:33.033799",7.332
"2019-03-07 08:45:33.016953",10.858
"2019-03-07 09:00:33.017109",15.492
"2019-03-07 09:15:33.045504",22.6895
"2019-03-07 09:30:33.087791",31.295
"2019-03-07 09:45:33.089436",42.1065
"2019-03-07 10:00:33.060204",41.529
"2019-03-07 10:15:33.036728",44.138
"2019-03-07 10:30:33.075473",52.18867
"2019-03-07 10:45:33.121989",59.75483
"2019-03-07 11:00:32.988112",66.58433
"2019-03-07 11:15:33.022032",73.04233
"2019-03-07 11:30:33.047558",69.9495
"2019-03-07 11:45:33.096171",66.78317
"2019-03-07 12:00:32.969999",71.17267
"2019-03-07 12:15:32.950714",75.379
"2019-03-07 12:45:19.769461",82.73067
"2019-03-07 13:00:19.321901",70.77133
"2019-03-07 13:15:19.608445",60.596
"2019-03-07 13:30:19.626286",63.90933
"2019-03-07 13:45:19.641433",68.301
"2019-03-07 14:00:19.592212",73.12367
"2019-03-07 14:15:19.597517",77.45667
"2019-03-07 14:30:19.649054",81.49567
"2019-03-07 14:45:19.693446",85.45267
"2019-03-07 15:00:19.573015",89.1275
"2019-03-07 15:15:19.628808",92.99183
"2019-03-07 15:30:20.564093",71.784
"2019-03-07 15:45:20.329842",75.7695
"2019-03-07 16:00:20.453679",79.8285
"2019-03-07 16:15:19.582631",47.7745
"2019-03-07 16:30:19.712510",50.699
"2019-03-07 16:45:20.524941",9.78367
"2019-03-07 17:00:19.935455",10.75767
"2019-03-07 17:15:19.994734",2.654
"2019-03-07 17:30:20.129913",0
"2019-03-07 17:45:19.631132",0
"2019-03-07 18:00:19.488544",0
"2019-03-07 18:15:19.500873",0
"2019-03-07 18:30:19.510633",0
"2019-03-07 18:45:20.362048",35.5185
"2019-03-07 19:00:19.441529",0
"2019-03-07 19:15:19.457611",0
"2019-03-07 19:30:19.523326",0
"2019-03-07 19:45:19.503358",0
"2019-03-07 20:00:19.475067",0
"2019-03-07 20:15:20.239185",0
"2019-03-07 20:30:19.508208",0
"2019-03-07 20:45:19.529043",0
"2019-03-07 21:00:19.509282",0
"2019-03-07 21:15:19.484737",0
"2019-03-07 21:30:19.487401",0
"2019-03-07 21:45:19.504619",0
"2019-03-07 22:00:19.424428",0
"2019-03-07 22:15:19.418724",0
"2019-03-07 22:30:19.407580",0
"2019-03-07 22:45:19.412789",0
"2019-03-07 23:00:19.390097",0
"2019-03-07 23:15:19.391433",0
"2019-03-07 23:30:19.506458",0
"2019-03-07 23:45:19.383789",0
"2019-03-08 00:00:19.368941",0
"2019-03-08 00:15:19.369114",0
